If you aren't in a jewelry store or looking in a jewelry box where might you find a choker?\nOptions:\n- boutique\n- kennel\n- jewelry box\n- pet store\n- jewelry store	boutique	Boutique is a shop. Choker can be found in a boutique. Jewelry is sold in a boutique. Clothes are also sold in a botique.
Where can the children leave their bicycles?\nOptions:\n- street\n- netherlands\n- behind\n- university\n- schoolyard	schoolyard	Schoolyard is the empty place around a school. Children going to school can leave their bicycles in the emply place around it.
Where is a dining area likely to be extravagant?\nOptions:\n- cruise ship\n- coming together\n- restaurant\n- mall\n- home	cruise ship	Cruise ship is a large ship that carries people on voyages for pleasure, typically calling in at several places. Dining area of cruise ship is likely to be extravagant.
What do people break into a brownstone to steal?\nOptions:\n- ring\n- subdivision\n- live in\n- new york city\n- circlet	ring	A ring has brownstone that can be broken to steal it.
When picking an object for a baby something soft is the what option?\nOptions:\n- harsh\n- crazy\n- sensible\n- abrasive\n- hard	sensible	An opinion should be sensible. When picking an object for a baby something soft is the sensible option.
Where would you be unlikely to see footprints due to the absence of people?\nOptions:\n- ground\n- rug\n- chimney\n- roof\n- surface of earth	roof	People doesn't walk on the roof usually so roof cannot have footprints.
If for some reason you were to start killing people, what would you be likely to receive?\nOptions:\n- feelings of guilt\n- prison sentence\n- terrible\n- encouragement\n- die	prison sentence	Prison sentence is a confinement in prison as a punishment imposed on a person who has been found guilty of a crime. If for some reason you were to start killing people, you be likely to receive a prison sentence.
What is a person likely to experience after they stop being married to a mean person?\nOptions:\n- isolation\n- grief\n- happiness\n- relief\n- angry	happiness	A person is likely to experience happiness after stop being married to a mean person. A person can feel happiness by not marrying a mean person.
Greg wasn't interested in academics or history, so when he was visiting the museum with his class he was crushed by what feeling?\nOptions:\n- inspiration\n- itchiness\n- enjoyment\n- boredom\n- sore feet	boredom	Boredom is a very bad feeling. As Greg wasn't interested in academics or history, so whenever he visits the museum with his class he gets crushed by a feeling of boredom.
The old man needed to have rest multiple times a day, he would do what on the couch and catnap?\nOptions:\n- lay in bed\n- lay in bed\n- go to bed\n- relax\n- lie down	lie down	A couch is a long upholstered piece of furniture for several people to sit on. Couch is also long enough to lie down.
If a sailor sets off on a voyage, where might they stow a suitcase?\nOptions:\n- cargo hold\n- airplane\n- baggage compartment\n- movie\n- boat	cargo hold	At cargo hold, they might stow a suitcase. A sailor sets off on a voyage in a cargo hold.
What causes a moving car?\nOptions:\n- gas\n- accidents\n- ticket\n- traffic accident\n- driving	driving	If one drives a car, it can move from one place to another. Driving a car is an acitivity which can cause moving car.
Society cannot exist without numbers.  They only rise up in what sort of spaces?\nOptions:\n- population\n- populated area\n- create government\n- group of people\n- make person sick	populated area	As society cannot exist without numbers so they only rise up in populated areas. Populated area is a sort of space where a society may exist.
What carries blood toward the heart?\nOptions:\n- pumps\n- vein\n- hospital\n- person\n- soccer game	vein	Organs in the body carry blood toward the heart. Blood only flows through living beings. Veins are organs in the body.
He felt stuffy in the shirt, he began to unfasten the what style of shirt?\nOptions:\n- pull up\n- zip up\n- tie up\n- do up\n- button up	button up	He felt stuffy in the shirt so he began to unfasten and button up the shirt.
Where do most people get carrots?\nOptions:\n- salad\n- store\n- cellar\n- supermarket\n- field	store	Carrots are sold in a store. Store is a building. Store usually only sells food.
The great general had suffered his first defeat, it now seemed there was truly nobody his opponent couldn't what?\nOptions:\n- win at jenga\n- victory\n- lose\n- winning\n- conquer	conquer	Conquer is to overcome and take control of a place or people by military force. The great general had suffered his first defeat, it now seemed there was truly nobody, his opponent couldn't conquer.
People are what when you're a stranger?\nOptions:\n- train\n- strange\n- human\n- stupid\n- dangerous	strange	A stranger means a person whom one does not know. When one is not familiar to someone, they appear strange to them.
Unlike most metal alloys, pewter is known for its what?\nOptions:\n- wooden\n- electrical circuit\n- build rocket\n- plastic\n- softness	softness	Most metal alloys are hard but pewter is very soft. Pewter is known for its softness even after being a metal alloy.
Where could you see an advertisement while reading news?\nOptions:\n- television\n- bus\n- email\n- web page\n- la ville	web page	Web page is digital page on the internet. Web page can have any kind of content from images, text, audio and video. News is textual content.
Exercise is very good for you, for faster recovery you should always do what afterwards?\nOptions:\n- stretch\n- lower cholesterol\n- weigh\n- track\n- expend energy	stretch	Stretch is involved in exercise. Exercise is very good for you so for faster recovery you should always stretch afterwards.
Bailey couldn't find a place to leave his vehicle because he couldn't find a parking lot anywhere. It was a very small what?\nOptions:\n- business district\n- city\n- town\n- car\n- vehicle	town	Towns are usually small places. They usually lack designated parking lots.
Where does a person what in reception while waiting for food?\nOptions:\n- restaurant\n- restorand\n- church basement\n- feel relaxed\n- wedding party	restaurant	At restaurant, we wait for food. We wait at reception of the restaurant.
The crab realized that it was in danger at the Tokyo fish market, where did it run away to?\nOptions:\n- cold water\n- aquarium\n- tidepools\n- pacific ocean\n- boiling water	pacific ocean	Pacific Ocean is the largest and deepest of earth’s oceanic divisions. The crab realized that it was in danger at the Tokyo fish market, it run away to Pacific Ocean.
Where would you go to take a chair home?\nOptions:\n- home\n- university\n- office\n- furniture store\n- church	furniture store	Chair at home can be bought from a furniture store. One would have to go to a furniture store. Furniture is sold in the furniture store.
Where is one likely to keep a stylus?\nOptions:\n- school\n- garage\n- hand\n- record player\n- palm pilot	palm pilot	A stylus is to be kept in a palm pilot.
John loved talking to people about their feelings. He felt that this gave him something about them. What might it give him?\nOptions:\n- rumors spread\n- increased understanding\n- adverse reaction\n- boredom\n- build enemy	increased understanding	By talking more to someone, you can get increased understanding. When people discuss about their feelings, we get to know the increasedc understanding about them.
Where might an animal track be easily visible?\nOptions:\n- stadium\n- train station\n- subway\n- mud\n- snow	snow	From snow, an animal track might be easily visible.
How does god want one another to treat others according to the bible?\nOptions:\n- call them names\n- everywhere\n- care for people\n- work in life\n- speak to people	care for people	Bible is the Christian scriptures, consisting of the Old and New Testaments. God is considered a compassionate entity. Compassionate people care for other people.
Where are you likely to find a comforter in many beds?\nOptions:\n- livingroom\n- outside\n- world\n- babies mouth\n- cedar chest	world	Comforter keeps you warm on bed. There are billions of beds in world. In world you are likely to find many beds and comforters.
The attack took the player by surprise, he say the game was over and his opponent would win so he decided to just what?\nOptions:\n- work harder\n- cease fire\n- surrender\n- defend\n- defence	surrender	Surrendering means to give up. Giving up lets the opponent win.
Some people fart playfully in order to get what?\nOptions:\n- attention\n- impress\n- crude\n- store gas as fuel\n- smell bad	attention	Farting may get attention of people around you. Farting can be done intentionally for fun.
If you've been in front of a computer all day and need to have a rest you can do what do relieve strain?\nOptions:\n- sit down\n- closing eyes\n- relax\n- sleep\n- have dreams	closing eyes	Sitting in front of a computer all day will strain eyes. Closing eyes will remove strain.
What is not a safe way to transport jewelry on vacation?\nOptions:\n- suitcase\n- department store\n- safe deposit box\n- these twos are not safe way to transport jewellery\n- lady's boudoir	suitcase	Suitcase is a case with a handle and a hinged lid, used for carrying clothes and other personal possessions. Suitcase is not a safe way to transport jewellery on vacation.
What collection of writing would you be able to look up what a sloth is?\nOptions:\n- wilderness\n- encyclopedia\n- magazine\n- commercial\n- countryside	encyclopedia	Encyclopedia is a collection of writing. You would be able to look up at encyclopedia about a sloth.
A computer user working on an important work assignment is located in what structure?\nOptions:\n- office building\n- internet cafe\n- house\n- school\n- internet cafe	office building	A computer user working on an important work assignment is located in an office building because office buildings contain offices with work spaces with computers.
If a clock is ticking, what is its likely status?\nOptions:\n- mechanical\n- fail to work\n- stop working\n- working correctly\n- time event	working correctly	Working correctly helps in functioning. Working correctly is a status.
Even when not in flight a bald eagle likes to have a lay of the land, because of this you'll see them perched up where?\nOptions:\n- colorado\n- natural habitat\n- everglades\n- high places\n- tree	high places	Perched means a bird resting on something. Bald eagles like to rest on high places to look around.
Where does food get digested?\nOptions:\n- stomach\n- pantry\n- inside\n- kitchen\n- plate	stomach	Food goes to stomach after being eaten and gets digested there. Stomach is muscular organ of body.
If I wanted to work a crossword puzzle, where might I find one?\nOptions:\n- playground\n- newspaper\n- kindergarten class\n- toy store\n- toy shop	newspaper	Puzzles are available in newspaper. In a newspaper, I can find a crossword puzzle to work on.
People have many different emotions during the day we also call these this?\nOptions:\n- brains\n- feelings\n- brown hair\n- drug problem\n- radio	feelings	Feelings are things which a person experiences through thought process and external environment. These feelings are called emotions.
If you're giving assistance to people in need what are you likely to see on their faces?\nOptions:\n- smiles\n- warm expressions\n- happiness\n- dependence\n- good will	smiles	Gratitude is the quality of being thankful and readiness to show appreciation for and to return kindness. Gratitude is shown to people who give assistance. Smiling is a way of showing gratitude.
Where can you buy sports equipment tools and a lawn mower at the mall?\nOptions:\n- school\n- sporting event\n- sporting goods store\n- sears\n- museum	sears	At sears, you can buy sports equipment tools and a lawn mower at the mall.
The exhausted man needed to have rest, he soon fell to what?\nOptions:\n- relax\n- sit down\n- sleep\n- his death\n- closing eyes	sleep	Exhausted means loss of all energy. Losing all energy causes sleep.
Chatting with friends can be bad for your health if you join them outside while they what?\nOptions:\n- laughing\n- smoke\n- laugh loud\n- tell story\n- lie	smoke	Smoke is bad for health. Some friends can smoke.
Where can I find a stapler in many places?\nOptions:\n- desk drawer\n- office building\n- manual\n- office supply store\n- desktop	office building	At office building, you can find a stapler in many places.
The act of traveling is simple, you're just what?\nOptions:\n- relocation\n- disorientation\n- meeting new people\n- statue\n- getting somewhere	getting somewhere	You're getting somewhere by traveling. The act of traveling is simple, you're just getting somewhere.
Where would you put something after an iron has been used on it?\nOptions:\n- ironing board\n- house\n- linen closet\n- laundry room\n- kitchen	linen closet	Linen closet is a closet with deep shelves and drawers for the storage of domestic linens such as towels, tablecloths and sheets. We would put clothes in Linen closet after an iron has been used on it.
What does everyone have in relation to other people?\nOptions:\n- feelings\n- food\n- unique personality\n- different standards\n- values	feelings	Everyone have feelings in relation to other people.
The salesperson had to be especially good with children, he did work where after all?\nOptions:\n- closing deal\n- bookstore\n- toy store\n- shop\n- restaurant	toy store	Children are the customer at a toy store. Salesperson working at toy store needs to be good with children to increase sales.
The athlete was competing in a race and saw the finish line, what did he feel as a result?\nOptions:\n- strength\n- increased effort\n- vain thoughts\n- adrenaline rush\n- winning or losing	adrenaline rush	He felt an adrenaline rush and intense excitement because he was anticipating victory on seeing the finish line.
The old saying is that taxes are inevitable, and also what?\nOptions:\n- discount\n- death and\n- refund\n- free money\n- spend	death and	Inevitable things are death end. taxes are death end as per old saying.
James was delayed for a couple of hours because he had a connection. Where might his connection be?\nOptions:\n- company\n- airport\n- wall\n- computer network\n- love	airport	James had a connection flight which is a transit flight to reach the final destination at an airport as it’s an aerodrome where passengers board and disembark from aircrafts.
What do people do with each other when they feel anger?\nOptions:\n- pass sentence\n- wrestle\n- hug each other\n- fight\n- illustrate point	fight	Fight is a violent confrontation. People confront each other violently when they feel anger.
Bob pulled a rock out of the ground. He wanted to examine the thing because he was into geology.  He was also into waterskiing.  He had many what?\nOptions:\n- talents\n- complex\n- interesting\n- learn more about\n- interests	interests	Bob had many interests. Geology and waterskiing are two different fields in which he was interested.
What familiarity would one have for more remembering?\nOptions:\n- nostalgia\n- sadness\n- depression\n- pleasure\n- knowledge	knowledge	The one who is familiar with knowledge of the thing has the greater capacity in remembering those things. Knowledgable person is always the better reminder.
I want to see a prepared slide up close, what would I use to help?\nOptions:\n- microscope\n- abbreviate\n- glasses\n- camera\n- telescope	microscope	Microscope is an optical instrument used for viewing very small objects, such as mineral samples or animal or plant cells, typically magnified several hundred times. I want to see a prepared slide up close; I would use to take help of microscope.
What does a child want to do after school?\nOptions:\n- wave goodbye\n- play video games\n- ask many questions\n- clean street\n- become adult	play video games	Playing video games is an activity. Children like to play video games. Playing video games needs a device.
What would a human do if they want to get to a store that he or she can see?\nOptions:\n- cross road\n- see around\n- drink coffee\n- dream dreams\n- think critically	cross road	If you can see a store and want to get there you should crossroad and get there.
The person changed because what demanded it?\nOptions:\n- stagnation\n- tradition\n- paper money\n- wife\n- unpleasant	tradition	Tradition can have demands. Persons change because of tradition. Tradition is a belief or behaviour.
Where is basketball court likely to be outdoors?\nOptions:\n- high school gymnasium\n- city\n- park\n- use\n- los angeles	city	City is a large town. Basketball courts may be situated in large towns outdoors.
A shop will give you what for your purchases?\nOptions:\n- downtown area\n- container\n- ocean floor\n- the lost city of atlantis\n- high school	container	When we buy products from a shop, they give us a container. Container is required to hold the products purchased together.
Where in America is known for theaters?\nOptions:\n- new york city\n- shopping mall\n- downtown area\n- skating rink\n- military base	new york city	New york city is in america. New york is the city known for the theaters.
The deep fryers used gallons and gallons of oil a week, the location was the busiest what in town?\nOptions:\n- service station\n- restaurant\n- street\n- ground\n- auto parts store	restaurant	Restaurant uses gallons of oil. A restaurant can be the most busiest location of the town.
Sarah felt bad about their odds. Billy disagreed with her. What did he think about their odds?\nOptions:\n- first rate\n- adequate\n- good\n- propitious\n- sufficient	propitious	Propitious means indicating a good chance of success. Feeling bad about one’s odds means thinking low chance of success.
What is waging war often considered to be?\nOptions:\n- suffering\n- killing people\n- people dying\n- evil\n- a party	evil	War is an evil. Waging war is often considered to be evil.
If a soldier is directed by someone with a higher status what do they have to do?\nOptions:\n- die in battle\n- coming home\n- shoot enemy\n- storm buildings\n- follow orders	follow orders	Orders given by the person of higher status has to be followed by everyone. If a soldier is directed by someone with a higher status then they have to follow orders.
What do cats have but humans and some other animals do not have?\nOptions:\n- bodies\n- tongues\n- tails\n- muscles\n- bones	tails	Tail is the posterior prolongation in the body of some animals. Cats have a posterior prolongation while humans and some other animals don't.
Bill noticed that his hands could do many things. He was thirsty, so he used his hands to do what?\nOptions:\n- catch balls\n- articulate\n- cup water\n- soft\n- pick up cup	cup water	One can curve their hands and join them together to make cup for water. People drink water when they are thirsty.
What do you wear on the bridge of your nose?\nOptions:\n- scar\n- tunnel\n- transportation system\n- spectacles\n- stringed instrument	spectacles	Bridge of the nose supports spectacles. Spectacles are used for the eyes. Spectacles are a thing.
John and James spent most of their time communicating with each other on their project. The time required to communicate slowed their what?\nOptions:\n- static\n- train of thought.\n- progress\n- transfer of information\n- collaboration	progress	Progress can be slowed by continuous communication. As John and James spent most of their time communicating with each then their progress is slowed since time is wasted in communicating.
They weren't quite south of the border but close enough, after seeing some Navy ships they had dinner at an authentic mexican restaurant where?\nOptions:\n- burrito\n- mexico\n- san diego\n- atmosphere\n- city	san diego	San diego has many mexican restaurants. San diego has open ocean border where one can see navy ships.
Where do all animals live?\nOptions:\n- the moon\n- fairgrounds\n- surface of earth\n- meadow\n- zoos	surface of earth	Surface of the earth covers all of the planet. Animals generally live in water and land which are on the planet.
He was studying anatomy, he knew that the main artery in his neck provided blood to his what?\nOptions:\n- own brain\n- busy city\n- thruway\n- hand\n- neck	own brain	An artery in body provides blood to oneself. The artey in neck carries blood upward towards one's brain.
Diligently taking care of proposals got him good what?\nOptions:\n- paper work\n- getting work done\n- marriage\n- results\n- efficiency	results	Good Results is the outcome of handling things diligently. By taking care of proposal, a person can get good results.
He took a toll road and ended up in a state he couldn't spell, it was probably which one?\nOptions:\n- new jersey\n- new york\n- minnesota\n- eastern united states\n- connecticut	connecticut	Connecticut is a state that he couldn't spell. He took a toll road and ended up in a state named connecticut.
While he had great disdain for the King and his knights he still respected their what?\nOptions:\n- reverence\n- respect\n- honor\n- admiration\n- kindness	honor	Honor means high respect or great esteem. While he had great disdain for the King and his knights, he still respected their honor.
If I find liquid water, what planet am I likely on?\nOptions:\n- septic tank\n- moon\n- planet earth\n- drenching\n- puddle	planet earth	Earth is the only planet having water. If I find liquid water, I am likely on planet earth.
Where does a drop of blood come out of?\nOptions:\n- person\n- vein\n- human body\n- a cut\n- needle	human body	Human body consist lot of blood. A drop of blood can come out of it.
Where could there be a battle that is not real?\nOptions:\n- vietnam\n- video game\n- court room\n- war\n- iraq	video game	Video game is a game played by electronically manipulating images on a display device. Battle games can be played on a video game device. Activities in games are not real.
Where on a river can a human hold a cup upright to catch water on a sunny, clear day?\nOptions:\n- bridge\n- waterfall\n- mountainous area\n- planet earth\n- valley	waterfall	There cant be rainfall on a sunny clear day. From a waterfall, water can be catched in a cup hold upright. Waterfall can take place on a sunny clear day.
What can a manufacturer experience when people are constantly buying products?\nOptions:\n- economic boom\n- loss of money\n- agony\n- being able to use\n- spending money	economic boom	More incoming money results in economic boom. People constantly buying products from you results in more incoming money. Economic boom is a favorable financial situation.
John's bathroom wouldn't flush, so on Saturdays he was forced to poop where?\nOptions:\n- neighbor's house\n- flat\n- rest area\n- school\n- litterbox	neighbor's house	Humans need to poop everyday. John is a human. John poops everyday in his workplace. Saturday is a holiday so John cannot poop in his workplace. Neighbour’s house is a house beside one’s own house. Neighbour’s house will have a bathroom.
If someone is fiddling at a hoedown, how do they likely feel?\nOptions:\n- being happy\n- frustrated\n- troubles\n- discovery\n- unpredictable	being happy	Folk dance happens at a hoedown along with the music so person is likely to be happy playing violin there.
Where is a motorway likely to have tolls?\nOptions:\n- england\n- europe\n- city\n- new jersey\n- interstate	new jersey	New jersey is a big state and has motorways. New jersey motorways can likely have tools as they are highly developed.
If a chicken crossed a busy road you'd say it was stupid or what?\nOptions:\n- eaten\n- egg\n- being brave\n- beef\n- smashed	being brave	Being brave is called courageousness. Chicken crossing road is being brave. Being brave is the opposite of being scared.
He had a hard time getting his father's attention, he hoped that the winning baseball game would finally get him some what?\nOptions:\n- confirmation\n- celebrating\n- pride\n- recognition\n- happiness	recognition	He can get recognition only after getting his father's attention. As he had a hard time getting his father's attention so he hoped that the winning baseball game would finally get him some recognition.
John walked into the courtyard of a famous palace. Where might he be?\nOptions:\n- spain\n- versailles\n- courtroom\n- office complex\n- lawn	versailles	Versailles is a city in NC France and the capital of Yvelines, renowned worldwide for the chateau de Versailles and the garden of Versailles, designated UNESCO world heritage sites. John walked into the courtyard of a famous palace. He might be in Versailles.
While John Candy and Dan Aykroyd didn't run into a gazelle, you'd have to go where to see one?\nOptions:\n- eastern hemisphere\n- the city\n- open plain\n- television program\n- great outdoors	great outdoors	The great outdoors refers to all of the nature and wilderness outside.
The marathon included dancing for as long as possible for a prize, what did people feel as a result?\nOptions:\n- humiliation\n- sweaty\n- fatigue\n- blisters\n- exhaustion	exhaustion	Continuous dancing can lead to exhaustion. Marathon with dance is quite exhaustive.
The broken bathroom faucet sprayed liquid high up into the air , like what?\nOptions:\n- water fountain\n- waterfall\n- directing flow of water\n- restroom\n- sink	water fountain	When faucet gets broken water gets leaked and sprayed in air as bathroom faucet have water running out of it. Water fountain also sprays water into air.
The introduction of industry greatly expanded human what?\nOptions:\n- big city\n- factory\n- machinery\n- poverty\n- civilization	civilization	Civilization means the stage of human social and cultural development and organisation that is considered most advanced. Industrial civilization has allowed a significant growth both in world population and in the standard of living. The introduction of industry greatly expanded human civilization.
Lilly enjoyed watching films before bed. They were her favorite form of what?\nOptions:\n- falling asleep\n- fatigue\n- crying\n- entertainment\n- fall asleep	entertainment	To watch films is a form of entertainment. Lilly enjoyed watching films before bed as they were her favorite form of entertainment.
The anemone was being harvested for sale in New York, where was it likely taken from?\nOptions:\n- tide pool\n- nursery\n- michigan\n- atlantic ocean\n- ocean floor	atlantic ocean	The Atlantic ocean is a large water body which New York touches to the southeast. Anemones live in large water bodies.
Where can I go to eat and be treated like a gentleman?\nOptions:\n- restaurant\n- church\n- throne\n- club\n- university	restaurant	Restaurants generally treat their customers with great respect. Gentlemen are generally respected by commom people.
The trees formed a forest, what did they do?\nOptions:\n- stand together\n- branch out\n- it will give rain\n- produce fruit\n- grow bigger	stand together	The trees stand together so that a forest can be formed.
Where would you see a conductor and performers singing in German?\nOptions:\n- subway\n- listen to music\n- orchestra\n- broadway\n- opera	opera	You would see a conductor and performers singing in German in an opera as it is a drama set to music and made up of vocal pieces with orchestral overtures.
If an insurance adjuster finds your claim incorrect they will do what?\nOptions:\n- forgive\n- disown reject\n- relinquish\n- deny\n- give back	deny	Denial refers to non-acceptance. Insurance adjuster can deny a claim.
If a person celebrates by drinking too much, what is a likely consequence?\nOptions:\n- drinking\n- becoming tired\n- hangovers\n- big head\n- being happy	hangovers	Drinking too much can cause hangover. Hangover is a likely consequence.
While getting drunk the body can only process so much at a time, go too fast and your belly might just make you what?\nOptions:\n- getting arrested\n- throw up\n- staggering\n- fall down\n- explode	throw up	Throwing up or vomiting is the involuntary, forceful expulsion of one's stomach contents through mouth. When the body cannot process much, it forcefully expulses the stomach's contents.
Why would you not trust your friends after chatting with friends?\nOptions:\n- fever\n- smoke\n- laughing\n- coughing\n- lie	lie	One loses trust when someone lies. Friends can sometimes lie.
If you're going fishing what do you need to buy?\nOptions:\n- tackle\n- fishing rod\n- bate\n- boat\n- fishing pole	bate	Fish are betrayed by giving food in fishing. Bate is food for fish.
If something you do moves you toward a predetermined goal what have you done?\nOptions:\n- make trouble\n- take time\n- make progress\n- make haste\n- gone to sleep	make progress	You make progress by moving towards the goal. If you have done something that moves you towards a predetermined goal then you have said to make progress.
What is a negative effect of getting divorce that does not involve people other than the person getting divorced?\nOptions:\n- lot of grief\n- freedom\n- happiness\n- no spouse\n- children suffer	lot of grief	Grief after divorce is often called the 5 stages of grief, which includes denial, anger, bargaining, depression, and acceptance. 5 stages of grief is a lot of grief. Grief comes under a negative effect.
What might a doctor have to do in an emergency?\nOptions:\n- study medicine\n- care for patients\n- provide care\n- resuscitate\n- perform a physical	resuscitate	Resuscitate is to revive someone from unconsciousness or apparent death. A doctor might have to do resuscitate in an emergency.
What can occur in fencing if you are not careful?\nOptions:\n- competition\n- severe injuries\n- fever\n- perspiration\n- small cuts	severe injuries	Fencing requires use of equipments that are very sharp. Person can get severe injuries by those sharp equipment in fencing if he is not careful.
what period did mammoth's live in?\nOptions:\n- ancient times\n- marwell comics\n- forest\n- prehistory\n- museum of natural history	prehistory	Prehistory is the period that begins with the appearance of the human being and ends with invention of writing. Mammoths were found in one of the prehistory stages.
What could have a knob but not a display?\nOptions:\n- television\n- control panel\n- opening doors\n- hardware store\n- hardware	control panel	Control panel is a metal box which contains important electrical devices that control and monitor a mechanical process electrically. Control panel could have a knob but not a display.
A cat wants to sleep, how will it lay?\nOptions:\n- comfortable position\n- floor\n- residential area\n- family room\n- upside down	comfortable position	Cats sleep in a comfortable position. Cats lay in a comfortable position. Laying in a comfortable position gives relaxation.
For convenience some customers want things straight to the doorstep and use what?\nOptions:\n- mail orders\n- demand satisfaction\n- place money on counter\n- pay merchants with money\n- spend money	mail orders	Mail orders are for convenience. Some customers who want things straight to the doorstep use mail orders.
How can you achieve happiness in a group?\nOptions:\n- sing\n- live life\n- play games\n- fiddle\n- jump up and down	play games	Playing games means engaging in the entertaining activity of games. Engaging in entertaining activities can help achieve happiness.
Why would a person drop out of school?\nOptions:\n- successful in life\n- done learning\n- own house\n- more leisure time\n- not feel pain	more leisure time	People going to school are often budy with homework and study. When one is not going to school, he has all the free time. Having free time means to have a lot of leisure time. People might drop out of school for more leisure time.
Where do you change lanes while in a car?\nOptions:\n- bowling alley\n- street\n- highway\n- grocery store\n- rural countryside	highway	Highway is the main road, especially one connecting major towns or cities. We change lanes while in a car on highway.
The gambler had been winning a lot, he wisely decided to what?\nOptions:\n- matchwinning\n- cash in\n- compete\n- return\n- celebrate	cash in	Gambling is the game of cash. As the gambler had been winning a lot so he wisely decided to cash in.
Billy loved choose, but he didn't put it on his meal because he was watching his weight. He even used a low fat what?\nOptions:\n- lot of fat\n- salad dressing\n- strong odor\n- age to get better\n- age well	salad dressing	Salad dressing can be low fat. Salad dressing is used in a salad. Salad dressing is an edible product.
The coach explained respect to the players before the game against the worst team in the league, he didn't want his players to what to the opponents?\nOptions:\n- belittle\n- contemn\n- diss\n- castrate\n- disregard	belittle	When one respects another person, they do not belittle them. Belittle means cosidering unimportant which in sports can lead to one focusing on their play.
A human is fragile, so you should take care since you only get what?\nOptions:\n- one body\n- muscles\n- mouth\n- two arms\n- stupidity	one body	You have only one body and therefore you should take care off.
If people practice groovy moves, what is the end result for them?\nOptions:\n- dance well\n- drive better\n- talk to each other\n- like ice cream\n- lower expectations	dance well	Practice makes man perfect. When people practice dance often, they tend to become good at it. Groovy mooves means dancing.
Where are people likely to stand at an intersection?\nOptions:\n- cars\n- city street\n- street corner\n- fork in road\n- at a red light	street corner	Intersection is a point at which two or more things intersect, especially a road junction. Street corners are on road junctions. People are likely to stand at street corners at an intersection.
John hated getting in line, but he wanted anyway. Not breaking line was just what?\nOptions:\n- agitation\n- common sense\n- civil\n- fatigue\n- longer lines	common sense	Breaking line in a queue is not good manners and unfair to others. Common sense is a general understanding of fair and unfair actions.
Where would you find a lot of beds?\nOptions:\n- bedford\n- rest area\n- neighbor's house\n- hospital\n- loft	hospital	Hospital is a large building. Hospital provides medical services to lots of people. Lots of people will use lots of beds.
where is a good place to obtain new soap?\nOptions:\n- supermarket\n- washing\n- cabinet\n- own home\n- sink	supermarket	Supermarket is a good place to obtain a new soap.
Where would you display a picture on a vertical surface?\nOptions:\n- shelf\n- desktop\n- editer\n- wall\n- art show	wall	A wall is a vertical surface. People often hang pictures on the wall.
John knew that the pictures were in a box, he put them there for long term storage. He went out and looked for it in what?\nOptions:\n- closet\n- basement\n- post office\n- water\n- garage	garage	Items for long-term storage are placed in a garage. Pictures can be stored in a garage. Garage is a place in the house.
Where is bacteria likely to be slimy?\nOptions:\n- ground\n- finger\n- petri dish\n- water\n- soap	water	Slimy means wet and slippery. Water is a liquid that makes things wet and slippery.
What do airplanes do?\nOptions:\n- carry freight\n- catch on fire\n- stall\n- in the clouds\n- accelerate	carry freight	Airplanes are aerial vehicles that carry people or freight.
The person was looking for the bus arrival time, what did he do with the station schedule?\nOptions:\n- read text\n- cross street\n- enjoy learning\n- throw away\n- play dumb	read text	Bus schedule is usually displayed on a screen or printed on a paper and stuck on the wall at a bus stop. A person looking for the bus arrival time must only read the text on the displayed schedule.
What could you find in a bookstore that is not for sale?\nOptions:\n- magazines\n- phone book\n- carpeting\n- town\n- city	carpeting	Bookstore is a shop. Bookstore sells books. Carpeting is not a book. Carpeting cannot be sold.
What might cause someone to panic is they are having a heart attack?\nOptions:\n- could die\n- loss of life\n- recover\n- fear of death\n- health	fear of death	A heart attack occurs when an artery supplying blood and oxygen to heart gets blocked. When blood and oxygen suppy to heart is stopped, people die.
Where is cheese likely to be dangerous for some creatures?\nOptions:\n- refrigerator\n- mouse trap\n- fridge\n- outside\n- plate	mouse trap	Mouse trap is dangerous for some creatures. Cheese is placed on a mouse trap. Mouse trap is a cruel device.
What will the judge declare if someone is committing perjury?\nOptions:\n- mistrial\n- criminal prosecution\n- citation\n- injustices\n- penalty	mistrial	The judge will declare a mistrial as the person committing perjury was untruthful while testifying under oath and misrepresented facts. Perjury result in miscarriages of justice.
Which athletic competitions have the most excitement?\nOptions:\n- soccer\n- hockey game\n- dance\n- library\n- car show	hockey game	Hockey game is an athletic competition. There is the most excitement in hockey game.
What would you be unable to do on a mountain if there is not good weather?\nOptions:\n- travel\n- go somewhere\n- ride bike\n- play frisbee\n- climb	climb	Walking on mountains is called climbing as mountains are usually steep. If the weather is not good, climbing becomes impossible. One would be unable to do anything that is impossible.
If I am reading a letter and want to find an illogically spelled word, what might I look for?\nOptions:\n- get news\n- though\n- answer\n- realization\n- have fun	though	To find an illogically spelled word, you need to properly go through the letter.
If you've thrown a rod you've done damage to what?\nOptions:\n- fishing camp\n- hardware store\n- engine\n- your spine\n- sporting goods store	engine	Rod can cause damage to engine. An engine may break if a rod is thrown at it.
He was eating a roast beef sandwich on his sofa bed and spilled what spicy spicy sauce on it?\nOptions:\n- texas\n- guest room\n- horseradish\n- living room\n- basement	horseradish	Spicy sauce is made from horseradish. He was eating a roast beef sandwich on his sofa bed and spilled horseradish spicy sauce on it.
Where would you see some civilians standing in a line inside?\nOptions:\n- bus stop\n- military base\n- apartment\n- swimming pool\n- water fountain	water fountain	Water fountain is where peole come to drink water. Water fountains are usually located indoors. People usually wait in line inside for drinking water near a water fountain.
