Find the odd man out 4, 5, 15, 49, 201, 1011, 6073\nOptions:\n(A) 10\n(B) 7\n(C) 5\n(D) 2\n(E) 3	(C)	4 x 1 + 2 = 6\n6 x 2 + 3 = 15\n15 x 3 + 4 = 49\n49 x 4 + 5 = 210
The average amount with a group of seven numbers is Rs. 30. If the newly joined member has Rs. 65 with him, what was the average amount with the group before his joining the group?\nOptions:\n(A) s. 25.6\n(B) s. 145/6\n(C) s. 16.6\n(D) s. 26\n(E) s. 25	(B)	Total members in the group = 7\nAverage amount = Rs. 30\nTotal amount with them = 7 * 30 = Rs. 210\nOne number has Rs. 50. So, the amount with remaining 6 people = 210 - 65 = Rs. 145\nThe average amount with them = 145/6
How many two-digit numbers satisfy this property.: The last digit (unit's digit) of the square of the two-digit number is 8 ?\nOptions:\n(A) 1\n(B) 2\n(C) 3\n(D) 4\n(E) none of these	(E)	A number ending in 8 can never be a perfect squar
Two trains are traveling on parallel tracks in the same direction. The faster train travels at 150 miles per hour, while the slower train travels at 100 miles per hour. At 2 o’clock the faster train is 10 miles behind the slower one. How far apart are the two trains at 5 o'clock?\nOptions:\n(A) 60 miles\n(B) 80 miles\n(C) 90 miles\n(D) 140 miles\n(E) 400 miles	(D)	Answer = D. 140 miles\nRelational speed = 150 - 100 = 50 miles per hour\nIn 3 hours, difference = 50 * 3 = 150 miles\nFast train trailing 10 miles, so effective difference = 150 - 10 = 140 miles
A man rows his boat 120 km downstream and 92 km upstream, taking 4 hours each time. Find the speed of the stream?\nOptions:\n(A) 6 kmph\n(B) 4 kmph\n(C) 2 kmph\n(D) 8 kmph\n(E) 1 kmph	(B)	Speed downstream = d/t = 120/(4) = 30 kmph\nSpeed upstream = d/t = 92/(4) = 23 kmph\nThe speed of the stream = (30 - 23)/2 = 4 kmph
The average of seven numbers is 18. The average of first three numbers is 14 and the average of last three numbers is 19. What is the middle number?\nOptions:\n(A) 27\n(B) 29\n(C) 31\n(D) 34\n(E) 35	(A)	The total of seven numbers = 7X18 = 126\nThe total of first 3 and last 3 numbers is = 3 X 14+3 X 19 = 99\nSo, the middle number is (126 - 99 ) = 27
There are 100 employees in a room. 99% are managers. How many managers must leave the room to bring down the percentage of manager to 98%?\nOptions:\n(A) 1\n(B) 2\n(C) 50\n(D) 49\n(E) 97	(C)	We have 99 managers and 1 director. That 1 director to compose 2% of the total number of people, there must be 50 people in the room, hence 50 managers must leave.
Twenty percent of Country Y's yearly exports come from fruit exports. One-sixth of all fruit exports from Country Y are orange exports. If country Y generates $4 million from its orange exports, how much money does it generate from its yearly total of exports?\nOptions:\n(A) $21.25m\n(B) $25.5m\n(C) $106.25m\n(D) $120m\n(E) $153m	(D)	2/10*1/6*(total) = 4\n1/30*(total) = 4\n(total) = 4*30 = 120
A truck traveled 120 km with a speed of 60 kmh. How much time did it take to reach the destination?\nOptions:\n(A) 3 hours\n(B) 4 hours\n(C) 5 hours\n(D) 2 hours\n(E) 6 hours	(D)	Time = Distance/Speed\n120/60 = 2
100 white and black tiles will be used to form a 20x20 square pattern. If there must be at least one black tile in every row and at least one white tile in every column, what is the maximum difference between the number of black and white tiles that can be used?\nOptions:\n(A) 75\n(B) 80\n(C) 85\n(D) 70\n(E) 95	(D)	Answer = D\nPlease refer diagram below\n80 - 10 = 70
A wheel rotates 10 times every minute and moves 20 cm during each rotation. How many metres does the wheel move in one hour?\nOptions:\n(A) 6 metre\n(B) 12 metre\n(C) 120 metre\n(D) 1200 metre\n(E) 130 metre	(C)	Number of times wheel moves in 1 hour = 10 * 60 = 600\n:. Distance moves = (600 *20) cms = 12000 cms\nIn metres = 120 metre
Two persons A and B can complete a piece of work in 40 days and 60 days respectively. If they work together, what part of the work will be completed in 6 days?\nOptions:\n(A) 1/8\n(B) 1/3\n(C) 1/6\n(D) 1/2\n(E) 1/4	(E)	A's one day's work = 1/40\nB's one day's work = 1/60\n(A + B)'s one day's work = 1/40 + 1/60 = 1/24\nThe part of the work completed in 6 days = 6 (1/24) = 1/4.
A person borrowed Rs.600 @ 3% per annum S.I and Rs.800 @ 4½ % per annum on the agreement that the whole sum will be returned only when the total interest becomes Rs.246. The number of years, after which the borrowed sum is to be returned, is\nOptions:\n(A) 2 years\n(B) 3years\n(C) 4 years\n(D) 5 years\n(E) 6 years	(C)	Let the time be x years. Then (600 *3* x)/100 + (800*9*x)/(2*100) = 24\n18x+ 36x = 246 ; x = 246/54 = 4 years\nRequired time = 4 years
In what time a sum of money double itself at 3% per annum simple interest?\nOptions:\n(A) 33 1/9%\n(B) 33 1/3%\n(C) 332 1/3%\n(D) 33 9/3%\n(E) 13 1/3%	(B)	P = (P*3*R)/100\nR = 33 1/3%
A train running at the speed of 60 km/hr crosses a pole in 21 sec. What is the length of the train?\nOptions:\n(A) 350 m\n(B) 490 m\n(C) 115 m\n(D) 210 m\n(E) 150 m	(A)	Speed = 60 * 5/18 = 50/3 m/sec\nLength of the train = speed * time = 50/3 * 21 = 350 m
If a man can cover 16 metres in one second, how many kilometres can he cover in 3 hours 45 minutes?\nOptions:\n(A) 180km\n(B) 190km\n(C) 200km\n(D) 210km\n(E) 216km	(E)	16 m/s = 16 * 18/5 kmph\n3 hours 45 minutes = 3 3/4 hours = 15/4 hours\nDistance = speed * time = 16 * 18/5 * 15/4 km = 216 km.
Two pipes A and B can fill a cistern in 20 and 30 minutes respectively, and a third pipe C can empty it in 40 minutes. How long will it take to fill the cistern if all the three are opened at the same time?\nOptions:\n(A) 17 1/5\n(B) 17 1/8\n(C) 17 1/7\n(D) 17 1/1\n(E) 17 1/2	(C)	1/20 + 1/30 - 1/40 = 7/120\n120/7 = 17 1/7
How many seconds will a train 100 meters long take to cross a bridge 150 meters long if the speed of the train is 36 kmph?\nOptions:\n(A) 22 sec\n(B) 77 sec\n(C) 25 sec\n(D) 18 sec\n(E) 17 sec	(C)	D = 100 + 150 = 250\nS = 36 * 5/18 = 10 mps\nT = 250/10 = 25 se
Out of 10 persons working on a project, 4 are graduates. If 3 are selected, what is the probability that there is at least one graduate among them?\nOptions:\n(A) 5/9\n(B) 5/4\n(C) 5/1\n(D) 5/6\n(E) 5/2	(D)	P(at least one graduate) = 1 - P(no graduates)\n(6 * 5 * 4)/(10 * 9 * 8) = 5/6
There are seven thieves. They stole diamonds from a diamond merchant and ran away. While running, night sets in and they decide to rest in the jungle.\nWhen everybody was sleeping, two of them woke up and decided to divide the diamonds equally among themselves. But when they divided the diamonds equally, one diamond is left.\nSo they woke up the 3rd thief and tried to divide the diamonds equally again but still one diamond was left. Then they woke up the 4th thief to divide the diamonds equally again, and again one diamond was left. This happened with the 5th and 6th thief – one diamond was still left.\nFinally, they woke up the 7th thief and this time the diamonds were divided equally.\nHow many diamonds did they steal in total?\nOptions:\n(A) 1101\n(B) 1141\n(C) 1120\n(D) 1130\n(E) None	(B)	We need a number that is a multiple of 7 that will give a remainder of 1 when divided by 2, 3, 4, 5, and 6. The least common multiple of these numbers is 60. So, we need a multiple of 7 that is 1 greater than a multiple of 60.
Find the odd man out\n36, 315, 612, 810, 966, 1362\nOptions:\n(A) 966\n(B) 612\n(C) 315\n(D) 36\n(E) 1362	(C)	315is divisible by 3 which is odd number where as all others are even numbers divisible by 3.
A train 90 m long running at 56 kmph crosses a platform in 18 sec. What is the length of the platform?\nOptions:\n(A) 190\n(B) 200\n(C) 180\n(D) 881\n(E) 271	(A)	D = 56 * 5/18 = 25 = 280 – 90 = 190
137+276=435 how much is 731+672?\nOptions:\n(A) 534\n(B) 1403\n(C) 1623\n(D) 1513\n(E) 1613	(A)	137-731 and 276-672 similarly 435-534
A class consists of 100 students, 25 of them are girls and 75 boys; 20 of them are rich and remaining poor; 30 of them are fair complexioned. The probability of selecting a fair complexioned rich girl is\nOptions:\n(A) 3/200\n(B) 1/59\n(C) 1/56\n(D) 1/54\n(E) 1/53	(A)	The probability of selecting girl is: 25/100 = 1/4\nThe probability of selecting rich is: 20/100 = 1/5\nThe probability of selecting fair complexioned is: 30/100 = 3/10\nThree are independent;probability of rich and fair complexioned girl is:\n(1/4) Ã—(1/5) Ã— (3/10) = 3/200
Some persons can do a piece of work in 32 days. Two times the number of these people will do half of that work in?\nOptions:\n(A) 3\n(B) 4\n(C) 5\n(D) 6\n(E) 8	(E)	32/ (2 * 2) = 8 days
If a certain coin is flipped, the probability that the coin will land heads is 1/2. If the coin is flipped 5 times, what is the probability that it will land heads up on the first 3 flips and not on the last 2 flips?\nOptions:\n(A) 3/5\n(B) 1/2\n(C) 1/5\n(D) 1/8\n(E) 1/32	(E)	On the first three flips, you must get heads. Whats the probability of getting heads ? Its 1/2\nSo for the first three flips, your probability is (1/2)^3 = 1/8\nNow for the last two, you want to get tails only. Whats the prob of getting tails ? Well, its the same as prob of getting a heads, namely, 1/2\nFor the last two flips, your probability is (1/2)^2 = 1/4\nSo your overall probability for the event in question is 1/8*1/4 = 1/32
People standing in a straight line are wearing alternating colored shirts. The pattern of shirts begins with red, followed by green, blue, and yellow. This pattern continues (red, green, blue, and yellow) until it ends with a red shirt. If there are more than 4 people in line, which of the following cannot be the number of people in the line?\nOptions:\n(A) 17\n(B) 37\n(C) 49\n(D) 61\n(E) 72	(E)	The correct answer should not take the form: 4x + 1. Hence, it is
In how many different ways can the letters of the word "CLAIM" be rearrangement?\nOptions:\n(A) 110\n(B) 120\n(C) 125\n(D) 130\n(E) 140	(B)	The total number of arrangements is\n5P5 = 5! = 120
A train traveling at 72 kmph crosses a platform in 30 seconds and a man standing on the platform in 20 seconds. What is the length of the platform in meters?\nOptions:\n(A) 200 meters\n(B) 360 meters\n(C) 420 meters\n(D) 600 meters\n(E) Cannot be determined	(A)	Speed of the train in metres/sec = 72000/3600 = 20\nDistance travelled by train to cross the platform = 30 * 20 = 600 = Length of train + Length of platform\nDistance travelled by train to cross the man = 20 * 20 = 400 = Length of train\nLength of platform = 600 - 400 = 200
If f(x) = x^2/(x^5 - 1), what is f(1/x) in terms of f(x)?\nOptions:\n(A) 1/f(x) \n(B) -f(x) \n(C) 2/f(x) \n(D) f(x) \n(E) 3*f(x) 	(B)	If x = 2 then f(x) = 4/31 and f(1/x) = -4/31 which is equal to -f(x)
The average of 11 results is 46, if the average of first six results is 49 and that of the last six is 52. Find the sixth result?\nOptions:\n(A) 21\n(B) 56\n(C) 100\n(D) 25\n(E) 23	(C)	1 to 11 = 11 * 46 = 506\n1 to 6 = 6 * 49 = 294\n6 to 11 = 6 * 52 = 312\n6th = 294 + 312 â€“ 506 = 100
What approximate value should come in place of question mark (?) in the following equation\n287.532 + 1894.029 – 657.48 = 543.095 + ?\nOptions:\n(A) 870\n(B) 790\n(C) 980\n(D) 770\n(E) 890	(C)	? = 285 + 1895 – 655 – 545 or, ? = 980
Find the third proportional to 4 and 16?\nOptions:\n(A) 80\n(B) 12\n(C) 64\n(D) 78\n(E) 72	(C)	Formula = Third proportional = (b × b)/a\nA = 4 and B = 16\n(16 × 16)/ 4 = 256/4 = 64
Pipes A and B can fill a cistern in 8 and 24 minutes respectively. They are opened an alternate minutes. Find how many minutes, the cistern shall be full?\nOptions:\n(A) 12 min\n(B) 6 min\n(C) 4 min\n(D) 8 min\n(E) 10 min	(A)	1/8 + 1/24 = 1/6\n6 * 2 = 12
The radius of a cone is 4 m, height 5 m. Find the curved surface area?\nOptions:\n(A) 1\n(B) 3\n(C) 5\n(D) 7\n(E) 9	(C)	Cone curved surface area = πrl = 22/7 × 4 × 5 = 440/7 = 62 6/7\nSlant height (l) = √r(power2)+h(power2) = √16+9 = √25 = 5
The simple interest on a sum of money is 4/9 of the principal and the number of years is equal to the rate percent. Find the rate and the time?\nOptions:\n(A) 6 2/3%\n(B) 6 2/8%\n(C) 7 2/3%\n(D) 6 5/3%\n(E) 4 2/3%	(A)	4/9 P = (P*R*R)/100\nR = 20/3 = 6 2/3%
A can do a piece of work in 20 days. B in 15 days A and C in 12 days. In how many days can A finish the work if he is assisted by B on one day and C on the next, alternately?\nOptions:\n(A) 2 days\n(B) 8 days\n(C) 6 days\n(D) 8 days\n(E) 9 days	(B)	A + B = 1/20 + 1/15 = 7/60\nA + C = 1/20 + 1/12 = 8/60\n7/60 + 8/60 = 15/60 = 1/4\n4 days * 2 = 8 days
In an office, 60 percent of the workers have at least 5 years of service, and a total of 16 workers have at least 10 years of service. If 90 percent of the workers have fewer than 10 years of service, how many of the workers have at least 5 but fewer than 10 years of service?\nOptions:\n(A)  96\n(B)  64\n(C)  50\n(D)  144\n(E)  160	(A)	(10/100)Workers = 16 = > number of workers = 160\n(60/100)*Workers = x+16 = > x = 96
A girl is organizing her jellybean collection in which each color has its own row. In each row, there are as many jellybeans as the number of jellybean colors. Her little brother chops each jellybean into the same number of peices as the number of jellybean colors. If the final number of jellybean pieces is m, then:\nOptions:\n(A) m is a perfect square\n(B) m is an odd number\n(C) m is an even number\n(D) m is a perfect cube.\n(E) None	(D)	For example, if there were 4 jellybean colors, the girl would have made a 4x4 arrangement. The boy chopped up each jellybean into 4, the number of pieces would be (4*4)*4 = 64 pieces, which is a cube of 4.
189. The inside dimensions of a rectangular wooden box\nare 12 inches by 14 inches by 16 inches. A cylindrical\ncanister is to be placed inside the box so that it stands\nupright when the closed box rests on one of its six\nfaces. Of all such canisters that could be used, what is\nthe radius, in inches, of the one that has maximum\nvolume?\nOptions:\n(A)  3\n(B)  4\n(C)  5\n(D)  6\n(E)  7	(E)	Since the radius is squared, the biggest volume cylinder will have the biggest possible radius. To achieve that, let the smaller dimension of the rectangular box be the height. So, it will have 16x14width x length. The biggest cylinder must fit both dimensions, so it must have at most a diameter of 14, so the radius will be 7.
The average of first 16 even numbers is?\nOptions:\n(A) 19\n(B) 18\n(C) 16\n(D) 11\n(E) 17	(E)	Sum of 16 even numbers = 16 * 17 = 272\nAverage = 272/16 = 17
How many seconds will a train 200 meters long take to cross a bridge 150 meters long if the speed of the train is 36 kmph?\nOptions:\n(A) 22 sec\n(B) 35 sec\n(C) 25 sec\n(D) 18 sec\n(E) 17 sec	(B)	D = 200 + 150 = 350\nS = 36 * 5/18 = 10 mps\nT = 350/10 = 35 sec
The speed of a boat in upstream is 60 kmph and the speed of the boat downstream is 80 kmph. Find the speed of the boat in still water and the speed of the stream?\nOptions:\n(A) 70, 10 kmph\n(B) 35, 27 kmph\n(C) 50, 60 kmph\n(D) 45, 55 kmph\n(E) 45, 65 kmph	(A)	Speed of the boat in still water = (60+80)/2 = 70 kmph. Speed of the stream = (80-60)/2 = 10 kmph
P and Q can complete a work in 20 days and 12 days respectively. P alone started the work and Q joined him after 4 days till the completion of the work. How long did the work last?\nOptions:\n(A) 5 days\n(B) 9 days\n(C) 30 days\n(D) 20 days\n(E) 10 days	(E)	Work done by P in 1 day = 1/20\nWork done by Q in 1 day = 1/12\nWork done by P in 4 days = 4 × (1/20) = 1/5\nRemaining work = 1 – 1/5 = 4/5\nWork done by P and Q in 1 day = 1/20 + 1/12 = 8/60 = 2/15\nNumber of days P and Q take to complete the remaining work = (4/5) / (2/15) = 6\nTotal days = 4 + 6 = 10
For some integer m, m^2 - 5 is divisible by all of the following EXCEPT\nOptions:\n(A) 38\n(B) 41\n(C) 30\n(D) 31\n(E) 29	(C)	Hint: m^2-5 (m is an integer) is never multiple of 3 (try to prove this), hence 30 is out.
An analyst will recommend a combination of 3 industrial stocks, 2 transportation stocks, and 2 utility stocks. If the analyst can choose from 5 industrial stocks, 4 transportation stocks, and 4 utility stocks, how many different combinations of 7 stocks are possible?\n--\nOptions:\n(A) 12\n(B) 19\n(C) 360\n(D) 580\n(E) 720	(C)	5C3 * 4C2 * 4C2 = 10*6*6 = 360.
A train running at the speed of 30 km/hr crosses a pole in 6 sec. What is the length of the train?\nOptions:\n(A) 20 m\n(B) 70 m\n(C) 50 m\n(D) Cannot be determined\n(E) None of these	(C)	Speed = 30 * 5/18 = 25/3 m/sec\nLength of the train = speed * time = 25/3 * 6 = 50 m
A no.when divided by 221 gives a remainder 43, what remainder will beobtained by dividing the same number19?\nOptions:\n(A) 3\n(B) 6\n(C) 9\n(D) 11\n(E) 15	(C)	221 + 43 = 264/17 = 9 (Remainder)
An entrepreneurship competition requires registering teams to have 3 team members, at least one of which must be a technology co-founder. If all team members must come from the auditorium during the meet and greet event which has 4 technologists and 5 businessmen, how many possible team submissions are possible?\nOptions:\n(A) 74\n(B) 100\n(C) 162\n(D) 198\n(E) 202	(A)	We have 3 scenarios here:\n1) 1 tech2 businessmen: 4C1 x 5C2 = 40\n2) 2 tech1 businessman: 4C2 x 5C1 = 30\n3) 3 tech0 businessmen: 4C3 = 4\nTotal: 144+54+4 = 74
Find the area of the quadrilateral of one of its diagonals is 20 cm and its off sets 9 cm and 6 cm?\nOptions:\n(A) 288\n(B) 150\n(C) 77\n(D) 166\n(E) 1812	(B)	1/2 * 20(9 + 6) = 150 cm2
A can do a piece of work in 12 days. When he had worked for 2 days B joins him. If the complete work was finished in 8 days. In how many days B alone can finish the work?\nOptions:\n(A) 18\n(B) 77\n(C) 66\n(D) 55\n(E) 12	(A)	8/12 + 6/x = 1\nX = 18 days
The average of fifteen results is 593 and that of the first fourteen is 594. The fifteenth result is?\nOptions:\n(A) 575\n(B) 602\n(C) 579\n(D) 586\n(E) 592	(C)	15 * 593 â€“ 14 * 594 = 579
The entire range of values of x is marked by the dark region on the number line, as shown above. Which of the following expressions describes the range of values of x?\nOptions:\n(A) (3+x) (2−x)  ≤ 0\n(B) (3−x) (2+x)  ≥ 0\n(C) (x−3) (x+2)  ≤ 0\n(D) (x+3) (2−x)  ≥ 0\n(E) (3−x) (2−x)  ≥ 0	(D)	Given: x≥−3x≥−3 and x≤2 x≤2\n(x+3)≥0(x+3)≥0 and (x−2)≤0(x−2)≤0\n(x+3)≥0(x+3)≥0 and (2−x)≥0(2−x)≥0
The speed of a boat in still water is 40kmph and the speed of the current is 20kmph. Find the speed downstream and upstream?\nOptions:\n(A) 40, 68 kmph\n(B) 40, 30 kmph\n(C) 90, 60 kmph\n(D) 40, 60 kmph\n(E) 60, 20 kmph	(E)	Speed downstream = 40 + 20 = 60 kmph\nSpeed upstream = 40 - 20 = 20 kmph
The number N is H,284, where H represents the ten's digit. If N is divisible by 6, what is the value of H?\nOptions:\n(A) 1\n(B) 2\n(C) 3\n(D) 5\n(E) 8	(A)	If the number is divisible by 6, then the sum of the digits must also be divisible by both 3 and 2. Only 1 yields such a number.
How long does a train 100 m long traveling at 54 kmph takes to cross a station of 250 m in length?\nOptions:\n(A) 22 sec\n(B) 20 sec\n(C) 15 sec\n(D) 23 sec\n(E) 16 sec	(D)	D = 100 + 245 = 345 m\nS = 54* 5/18 = 15\nT = 345 * 1/15 = 23 sec
A and B can do a work in 5 days and 10 days respectively. A starts the work and B joins him after 3 days. In how many days can they complete the remaining work?\nOptions:\n(A) 4/3 days\n(B) 2 days\n(C) 8 days\n(D) 3 days\n(E) 9 days	(A)	Work done by A in 3 days = 3/5\nRemaining work = 2/5\nWork done by both A and B in one day = 1/5 + 1/10 = 3/10\nRemaining work = 2/5 * 10/3 = 4/3 days.
There are 10person among whom 2are brother. The total no.of ways in which these persons can be seated around a round table so that exactly 1person sit between the brothers, is equal to?\nOptions:\n(A) 7!*3!\n(B) 7!*2!\n(C) 6!*3!\n(D) 5!*2!\n(E) 8!*3!	(B)	Total number of ways = 7!*2!.
At what rate percent on simple interest will a sum of money double itself in 30 years?\nOptions:\n(A) 3 1/3%\n(B) 3 1/9%\n(C) 3 9/3%\n(D) 3 2/3%\n(E) 3 6/3%	(A)	P = (P*30*R)/100\nR = 3 1/3%
In a school of 700 boys, 44% of Muslims, 28% Hindus, 10% Sikhs and the remaining of other communities. How many belonged to the other communities?\nOptions:\n(A) 173\n(B) 126\n(C) 153\n(D) 143\n(E) 133	(B)	44 + 28 + 10 = 82%\n100 – 82 = 18%\n700 * 18/100 = 126
What amount does Kiran get if he invests Rs. 18000 at 15% p.a. simple interest for two years?\nOptions:\n(A) 29893\n(B) 27773\n(C) 29989\n(D) 28800\n(E) 23400	(E)	Simple interest = (18000 * 2 * 15)/100 = Rs. 5400\nAmount = P + I = 18000 + 5400 = Rs. 23400
The average of five results is 48 and that of the first four is 45. The fifth result is?\nOptions:\n(A) 50\n(B) 60\n(C) 70\n(D) 80\n(E) 90	(B)	5 * 48 – 4 * 45 = 60
The sale price sarees listed for Rs.400 after successive discount is 10% and 5% is?\nOptions:\n(A) 228\n(B) 277\n(C) 342\n(D) 291\n(E) 112	(C)	400*(90/100)*(95/100) = 342
The no. of girls in a class are seven times the no. of boys, which value cannever be the of total students?\nOptions:\n(A) 3\n(B) 4\n(C) 8\n(D) 9\n(E) 12	(C)	Let the boys are X, then girls are 7X, total = X+7X = 8X\nSo it should be multiple of 8, 30 is not a multiple of 8.
Two trains are traveling on parallel tracks in the same direction. The faster train travels at 130 miles per hour, while the slower train travels at 100 miles per hour. At 2 o’clock the faster train is 20 miles behind the slower one. How far apart are the two trains at 5 o'clock?\nOptions:\n(A) 60 miles\n(B) 70 miles\n(C) 90 miles\n(D) 120 miles\n(E) 400 miles	(B)	Answer = B. 70 miles\nRelational speed = 130 - 100 = 30 miles per hour\nIn 3 hours, difference = 30 * 3 = 90 miles\nFast train trailing 20 miles, so effective difference = 90 - 20 = 70 miles
How many five-digit numbers satisfy this property.: The last digit (unit's digit) of the square of the two-digit number is 3 ?\nOptions:\n(A) 33\n(B) 66\n(C) 0\n(D) 99\n(E) 132	(C)	A number ending with 3 can never be a perfect square.
10 men and 15 women together can complete a work in 4 days. It takes 100 days for one man alone to complete the same work. How many days will be required for one woman alone to complete the same work?\nOptions:\n(A) 100 days\n(B) 667 days\n(C) 177 days\n(D) 187 days\n(E) 225 days	(A)	1 man's 1 day work = 1/100\n(10 men + 15 women)'s 1 day work = 1/4\n15 women's 1 day work = (1/4 - 10/100) = 3/20\n1 woman's 1 day work = 1/100\n1 woman alone can complete the work in 100 days.
If a number is chosen at random from the set {1, 2, 3…, 100}, then the probability that the chosen number is a perfect cube is\nOptions:\n(A) 1/25\n(B) 1/2\n(C) 4/13\n(D) 1/10\n(E) 3/10	(A)	We have 1, 8, 27 and 64 as perfect cubes from 1 to 100. Thus, the probability of picking a perfect cube is 4/100 = 1/25
The speed of a boat in still water is 50kmph and the speed of the current is 20kmph. Find the speed and upstream?\nOptions:\n(A) 30 kmph\n(B) 40 kmph\n(C) 78 kmph\n(D) 15 kmph\n(E) 23 kmph	(A)	Speed downstream = 50 + 20 = 70 kmph\nSpeed upstream = 50 - 20 = 30 kmph
What number comes next in the following series? 4, 14, 44, 134, 404, ____\nOptions:\n(A) 1204\n(B) 1208\n(C) 1214\n(D) 1216\n(E) 1220	(C)	4\n4 × 3 + 2 = 14\n14 × 3 + 2 = 44\n44 × 3 + 2 = 134\n134 × 3 + 2 = 404\n404 × 3 + 2 = 1214
Grace has 18 jellybeans in her pocket. She has 9 red ones, 5 green ones, and 4 blue ones. What is the minimum number of jellybeans she must take out of her pocket to ensure that she has one of each color?\nOptions:\n(A) 4\n(B) 8\n(C) 12\n(D) 13\n(E) 15	(E)	The worst scenario is when she takes 9 red and 5 green, total of 14 jellybeans, and still doesn't have 3 distinct colors. But the next draw (15th) will surely be the third color jellybean (blue) as there is no other color jellybeans left in pocket.
Two pipes can fill a tank in 20 and 24 minutes respectively and a waste pipe can empty 3 gallons per minute. All the three pipes working together can fill the tank in 15 minutes. The capacity of the tank is?\nOptions:\n(A) 299\n(B) 2767\n(C) 120\n(D) 287\n(E) 261	(C)	Work done by the waste pipe in 1 minute = 1/15 - (1/20 + 1/24) = - 1/40\nVolume of 1/40 part = 3 gallons\\nVolume of whole = 3 * 40 = 120 gallons.
How many factors does 25^2 have?\nOptions:\n(A) 2\n(B) 8\n(C) 24\n(D) 25\n(E) 26	(B)	36^2 = 6*6*6*6 = 2^4*3^4\nTotal factors = (4+1)*(4+1) = 4*2 = 8
Two persons A and B can complete a piece of work in 18 days and 24 days respectively. If they work together, what part of the work will be completed in 2 days?\nOptions:\n(A) 7/36\n(B) 9/35\n(C) 4/37\n(D) 8/35\n(E) 5/3	(A)	A's one day's work = 1/18\nB's one day's work = 1/24\n(A + B)'s one day's work = 1/18 + 1/24 = 7/72\nThe part of the work completed in 3 days = 2 (7/72) = 7/36.
A can do a piece of work in 16 days. When he had worked for 2 days B joins him. If the complete work was finished in 8 days. In how many days B alone can finish the work?\nOptions:\n(A) 18\n(B) 77\n(C) 66\n(D) 55\n(E) 12	(E)	8/16 + 6/x = 1\nX = 12 days
The total price of a kilogram each of Shimla apples and Red Delicious apples is 250 rupees more than the total price of a kilogram each of Red Delicious apples and Fuji apples. Fuji apples is how much cheaper than Shimla apples?\nOptions:\n(A) 250\n(B) 125\n(C) 500\n(D) 100\n(E) 80	(A)	(Shimla + Red Delicious) - (Red Delicious + Fuji) = 250\nShimla - Fuji = 250
A student is ranked 13th from right and 8th from left.how many are there?\nOptions:\n(A) 18\n(B) 19\n(C) 20\n(D) 21\n(E) 22	(C)	13th from right means = x + 12\n8th from left means = 7 + x\nTotal = 12+7+1 = 20
A train 455 m long, running with a speed of 63 km/hr will pass a tree in?\nOptions:\n(A) 22 sec\n(B) 16 sec\n(C) 17 sec\n(D) 39 sec\n(E) 12 sec	(D)	Speed = 63 * 5/18 = 35/2 m/sec\nTime taken = 455 * 2/35 = 39 sec
Two trains are traveling on parallel tracks in the same direction. The faster train travels at 130 miles per hour, while the slower train travels at 100 miles per hour. At 2 o’clock the faster train is 30 miles behind the slower one. How far apart are the two trains at 5 o'clock?\nOptions:\n(A) 60 miles\n(B) 80 miles\n(C) 90 miles\n(D) 120 miles\n(E) 400 miles	(A)	Answer = A. 60 miles\nRelational speed = 130 - 100 = 30 miles per hour\nIn 3 hours, difference = 30 * 3 = 90 miles\nFast train trailing 30 miles, so effective difference = 90 - 30 = 60 miles
A train 400 m in length crosses a telegraph post in 16 seconds. The speed of the train is?\nOptions:\n(A) 22 kmph\n(B) 77 kmph\n(C) 54 kmph\n(D) 71 kmph\n(E) 90 kmph	(E)	S = 400/16 * 18/5 = 90 kmph
A man rows his boat 85 km downstream and 45 km upstream, taking 2 1/2 hours each time. Find the speed of the stream?\nOptions:\n(A) 1 kmph\n(B) 6 kmph\n(C) 5 kmph\n(D) 8 kmph\n(E) 7 kmph	(D)	Speed downstream = d/t = 85/(2 1/2) = 34 kmph\nSpeed upstream = d/t = 45/(2 1/2) = 18 kmph\nThe speed of the stream = (34 - 18)/2 = 8 kmph
What should come in place of the question mark (?) in the following equation?\n5679 + 1438 – 2015 = ?\nOptions:\n(A) 5192\n(B) 5012\n(C) 5102\n(D) 5002\n(E) None of these	(C)	? = 5679 + 1438 – 2015 = 5102
A train running at the speed of 60 km/hr crosses a pole in 6 sec. What is the length of the train?\nOptions:\n(A) 356\n(B) 278\n(C) 127\n(D) 100\n(E) 150	(D)	Speed = 60 * 5/18 = 50/3 m/sec\nLength of the train = speed * time = 50/3 * 6 = 100 m
A sells a Cricket Bat to B at a profit of 20%. B sells it to C at a profit of 25%. If C pays $237 for it, the cost price of the Cricket Bat for A is:\nOptions:\n(A) 150\n(B) 120\n(C) 158\n(D) 160\n(E) 210	(C)	125% of 120% of A = 237\n125/100 * 120/100 * A = 237\nA = 237 * 2/3 = 158.
If n is an integer, then the least possible value of |35 - 6n| is?\nOptions:\n(A) 2\n(B) 3\n(C) 5\n(D) 0\n(E) 1	(E)	|35 - 6n| represents the distance between 35 and 6n on the number line. Now, the distance will be minimized when 6n, which is multiple of 6, is closest to 35. Multiple of 6 which is closest to 35 is 36 (for n = 6), so the least distance is 1: |35 - 36| = 1.
